RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
20.329.309-9,Cliente Nuevo 20329309,"Calle Catedral 6899, Santiago, Chile",2026-12-28,ORD-CL-202612-003753,116193,2026-12-30,Independencia
22.149.970-6,Cliente Nuevo 22149970,"Calle Compañía De Jesús 7303, Santiago, Chile",2026-12-24,ORD-CL-202612-003200,77291,2026-12-25,Independencia
18.548.320-0,Cliente Nuevo 18548320,"Avenida Apoquindo 1062, Santiago, Chile",2026-12-20,ORD-CL-202612-002670,215698,2026-12-24,Quinta Normal
20.328.731-5,Cliente Nuevo 20328731,"Avenida Pajaritos 9996, Santiago, Chile",2026-12-01,ORD-CL-202612-000165,221136,2026-12-04,Las Condes
20.576.826-3,Cliente Nuevo 20576826,"Calle Compañía De Jesús 9096, Santiago, Chile",2026-12-23,ORD-CL-202612-003090,248117,2026-12-26,Vitacura
9.763.970-0,Cliente 9763970,"Calle Bandera 9916, Santiago, Chile",2026-12-01,ORD-CL-202612-000128,103775,2026-12-04,Peñalolén
18.125.753-3,Cliente 18125753,"Calle Catedral 808, Santiago, Chile",2026-12-25,ORD-CL-202612-003421,129092,2026-12-28,Vitacura
8.876.027-1,Cliente Nuevo 8876027,"Calle Morandé 3445, Santiago, Chile",2026-12-07,ORD-CL-202612-000817,57768,2026-12-10,Santiago
20.325.827-9,Cliente 20325827,"Avenida Santa Rosa 7174, Santiago, Chile",2026-12-01,ORD-CL-202612-000084,148638,2026-12-04,Providencia
20.486.869-7,Cliente Nuevo 20486869,"Avenida Matta 1017, Santiago, Chile",2026-12-31,ORD-CL-202612-004143,117710,2027-01-04,Santiago
6.505.448-5,Cliente 6505448,"Avenida La Florida 3026, Santiago, Chile",2026-12-06,ORD-CL-202612-000625,172088,2026-12-08,Santiago
8.194.807-7,Cliente Nuevo 8194807,"Avenida Las Condes 3925, Santiago, Chile",2026-12-28,ORD-CL-202612-003777,135251,2026-12-30,Santiago
7.444.024-7,Cliente Nuevo 7444024,"Avenida Manuel Montt 531, Santiago, Chile",2026-12-05,ORD-CL-202612-000518,94285,2026-12-10,Las Condes
10.284.916-2,Cliente Nuevo 10284916,"Calle Arturo Prat 1115, Santiago, Chile",2026-12-15,ORD-CL-202612-001940,98510,2026-12-17,Santiago
7.053.292-4,Cliente 7053292,"Calle Merced 3468, Santiago, Chile",2026-12-21,ORD-CL-202612-002743,84853,2026-12-24,Las Condes
7.499.276-7,Cliente 7499276,"Calle Compañía De Jesús 5241, Santiago, Chile",2026-12-04,ORD-CL-202612-000469,166904,2026-12-06,Providencia
12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Santiago, Chile",2026-12-17,ORD-CL-202612-002311,258647,2026-12-19,Providencia
5.974.807-2,Cliente Nuevo 5974807,"Avenida Macul 928, Santiago, Chile",2026-12-08,ORD-CL-202612-000893,237818,2026-12-12,La Reina
7.521.383-3,Cliente Nuevo 7521383,"Avenida Vicuña Mackenna 8172, Santiago, Chile",2026-12-26,ORD-CL-202612-003512,193062,2026-12-30,Puente Alto
5.363.349-1,Cliente 5363349,"Avenida Tobalaba 473, Santiago, Chile",2026-12-22,ORD-CL-202612-002866,109656,2026-12-25,Santiago
8.508.000-3,Cliente 8508000,"Avenida Las Condes 3917, Santiago, Chile",2026-12-09,ORD-CL-202612-001050,99522,2026-12-11,Puente Alto
9.161.025-8,Cliente Nuevo 9161025,"Avenida Kennedy 5042, Santiago, Chile",2026-12-24,ORD-CL-202612-003142,165908,2026-12-29,Estación Central
15.841.162-9,Cliente 15841162,"Gran Avenida José Miguel Carrera 9520, Santiago, Chile",2026-12-12,ORD-CL-202612-001511,200108,2026-12-15,Independencia
10.902.419-0,Cliente 10902419,"Avenida Santa Rosa 3238, Santiago, Chile",2026-12-06,ORD-CL-202612-000688,75530,2026-12-08,La Florida
7.836.410-2,Cliente 7836410,"Avenida Irarrázaval 3179, Santiago, Chile",2026-12-19,ORD-CL-202612-002482,253999,2026-12-22,Estación Central
21.475.685-2,Cliente 21475685,"Avenida Providencia 3090, Santiago, Chile",2026-12-19,ORD-CL-202612-002488,113259,2026-12-21,Santiago
7.134.566-0,Cliente 7134566,"Calle San Antonio 3448, Santiago, Chile",2026-12-29,ORD-CL-202612-003820,113866,2027-01-01,Las Condes
14.741.684-1,Cliente Nuevo 14741684,"Avenida Santa Rosa 1070, Santiago, Chile",2026-12-26,ORD-CL-202612-003471,270246,2026-12-28,La Reina
7.197.560-5,Cliente 7197560,"Calle Amunátegui 4767, Santiago, Chile",2026-12-31,ORD-CL-202612-004053,265878,2027-01-03,Santiago
16.662.364-5,Cliente 16662364,"Avenida Departamental 4836, Santiago, Chile",2026-12-25,ORD-CL-202612-003417,71708,2026-12-27,Vitacura
12.031.498-3,Cliente Nuevo 12031498,"Calle San Diego 6481, Santiago, Chile",2026-12-06,ORD-CL-202612-000671,127373,2026-12-08,Quinta Normal
7.499.276-7,Cliente 7499276,"Calle Compañía De Jesús 5241, Santiago, Chile",2026-12-11,ORD-CL-202612-001275,152726,2026-12-14,Providencia
8.491.877-8,Cliente Nuevo 8491877,"Avenida Tobalaba 1063, Santiago, Chile",2026-12-27,ORD-CL-202612-003627,121717,2026-12-30,Vitacura
17.881.840-5,Cliente 17881840,"Avenida Las Condes 1767, Santiago, Chile",2026-12-31,ORD-CL-202612-004133,114429,2027-01-03,La Florida
6.941.496-0,Cliente Nuevo 6941496,"Calle Santo Domingo 7909, Santiago, Chile",2026-12-01,ORD-CL-202612-000106,189597,2026-12-05,Independencia
7.396.900-6,Cliente Nuevo 7396900,"Avenida Manuel Montt 6504, Santiago, Chile",2026-12-11,ORD-CL-202612-001278,202264,2026-12-14,La Florida
20.759.906-8,Cliente Nuevo 20759906,"Avenida Tobalaba 402, Santiago, Chile",2026-12-25,ORD-CL-202612-003377,261213,2026-12-27,Lo Prado
22.363.837-4,Cliente Nuevo 22363837,"Avenida Providencia 2918, Santiago, Chile",2026-12-28,ORD-CL-202612-003800,130602,2026-12-30,Peñalolén
20.008.165-9,Cliente 20008165,"Avenida Mapocho 1601, Santiago, Chile",2026-12-12,ORD-CL-202612-001538,140208,2026-12-14,Quinta Normal
20.486.869-7,Cliente Nuevo 20486869,"Avenida Matta 1017, Santiago, Chile",2026-12-13,ORD-CL-202612-001625,183757,2026-12-14,Santiago
17.008.500-2,Cliente Nuevo 17008500,"Avenida Libertador Bernardo O'Higgins 2693, Santiago, Chile",2026-12-22,ORD-CL-202612-002929,200930,2026-12-25,Santiago
10.223.485-1,Cliente 10223485,"Calle Teatinos 438, Santiago, Chile",2026-12-07,ORD-CL-202612-000813,261203,2026-12-09,Santiago
14.092.820-9,Cliente Nuevo 14092820,"Avenida Américo Vespucio 5192, Santiago, Chile",2026-12-03,ORD-CL-202612-000312,65619,2026-12-05,Vitacura
19.039.525-0,Cliente Nuevo 19039525,"Avenida Providencia 4139, Santiago, Chile",2026-12-19,ORD-CL-202612-002426,117119,2026-12-23,Las Condes
15.332.023-4,Cliente 15332023,"Calle Catedral 6241, Santiago, Chile",2026-12-22,ORD-CL-202612-002829,272303,2026-12-25,San Miguel
17.215.182-1,Cliente 17215182,"Calle Santo Domingo 9933, Santiago, Chile",2026-12-19,ORD-CL-202612-002570,114081,2026-12-22,San Miguel
22.679.223-0,Cliente Nuevo 22679223,"Calle Teatinos 3214, Santiago, Chile",2026-12-08,ORD-CL-202612-000995,65439,2026-12-12,Lo Prado
17.868.261-3,Cliente Nuevo 17868261,"Avenida Irarrázaval 4764, Santiago, Chile",2026-12-04,ORD-CL-202612-000418,254873,2026-12-08,Recoleta
12.115.833-9,Cliente Nuevo 12115833,"Calle San Antonio 1641, Santiago, Chile",2026-12-30,ORD-CL-202612-003900,123873,2027-01-01,San Miguel
9.554.867-4,Cliente 9554867,"Avenida Tobalaba 5752, Santiago, Chile",2026-12-24,ORD-CL-202612-003165,62561,2026-12-26,Santiago
11.808.530-0,Cliente Nuevo 11808530,"Calle Huérfanos 9096, Santiago, Chile",2026-12-10,ORD-CL-202612-001236,170463,2026-12-14,Santiago
18.880.614-0,Cliente 18880614,"Calle Huérfanos 2429, Santiago, Chile",2026-12-21,ORD-CL-202612-002803,83241,2026-12-25,San Miguel
21.269.458-3,Cliente 21269458,"Calle Amunátegui 1984, Santiago, Chile",2026-12-19,ORD-CL-202612-002460,181625,2026-12-21,Peñalolén
6.736.303-5,Cliente 6736303,"Avenida Manuel Montt 7039, Santiago, Chile",2026-12-30,ORD-CL-202612-003969,161691,2027-01-03,Santiago
6.927.295-4,Cliente 6927295,"Calle Compañía De Jesús 2373, Santiago, Chile",2026-12-17,ORD-CL-202612-002319,227219,2026-12-19,Santiago
22.449.774-2,Cliente Nuevo 22449774,"Avenida Pajaritos 6316, Santiago, Chile",2026-12-24,ORD-CL-202612-003206,191116,2026-12-26,Providencia
15.815.165-1,Cliente 15815165,"Calle Santo Domingo 9121, Santiago, Chile",2026-12-01,ORD-CL-202612-000169,222871,2026-12-03,Recoleta
9.374.030-0,Cliente 9374030,"Avenida Macul 3991, Santiago, Chile",2026-12-12,ORD-CL-202612-001423,288568,2026-12-14,Santiago
14.200.802-1,Cliente 14200802,"Avenida Pedro De Valdivia 3807, Santiago, Chile",2026-12-16,ORD-CL-202612-002183,49680,2026-12-19,Quinta Normal
14.429.807-9,Cliente 14429807,"Avenida Apoquindo 6788, Santiago, Chile",2026-12-31,ORD-CL-202612-004088,193134,2027-01-02,Independencia
22.874.785-8,Cliente Nuevo 22874785,"Avenida Vicuña Mackenna 3038, Santiago, Chile",2026-12-20,ORD-CL-202612-002710,104047,2026-12-23,Estación Central
8.687.840-7,Cliente Nuevo 8687840,"Avenida Vicuña Mackenna 2587, Santiago, Chile",2026-12-12,ORD-CL-202612-001518,304661,2026-12-14,Estación Central
14.512.240-4,Cliente Nuevo 14512240,"Avenida Matta 5370, Santiago, Chile",2026-12-03,ORD-CL-202612-000283,125301,2026-12-06,Estación Central
9.747.941-6,Cliente Nuevo 9747941,"Avenida Providencia 4079, Santiago, Chile",2026-12-28,ORD-CL-202612-003758,111918,2027-01-01,Las Condes
14.081.942-3,Cliente 14081942,"Avenida Vicuña Mackenna 139, Santiago, Chile",2026-12-20,ORD-CL-202612-002653,78198,2026-12-24,Puente Alto
8.288.925-9,Cliente 8288925,"Calle Amunátegui 8931, Santiago, Chile",2026-12-11,ORD-CL-202612-001398,289081,2026-12-13,Estación Central
14.976.779-6,Cliente 14976779,"Avenida Irarrázaval 8302, Santiago, Chile",2026-12-01,ORD-CL-202612-000052,82669,2026-12-03,Santiago
12.492.700-8,Cliente 12492700,"Gran Avenida José Miguel Carrera 1240, Santiago, Chile",2026-12-25,ORD-CL-202612-003384,168412,2026-12-29,San Miguel
19.958.614-1,Cliente 19958614,"Avenida La Florida 7523, Santiago, Chile",2026-12-15,ORD-CL-202612-002008,183088,2026-12-17,Lo Prado
14.458.746-3,Cliente Nuevo 14458746,"Avenida Kennedy 9107, Santiago, Chile",2026-12-04,ORD-CL-202612-000433,84161,2026-12-05,Recoleta
17.422.328-0,Cliente 17422328,"Avenida Providencia 7142, Santiago, Chile",2026-12-14,ORD-CL-202612-001776,182899,2026-12-17,Lo Prado
17.602.845-5,Cliente Nuevo 17602845,"Calle Arturo Prat 2535, Santiago, Chile",2026-12-12,ORD-CL-202612-001484,124671,2026-12-15,Lo Prado
13.559.624-9,Cliente 13559624,"Calle Estado 6390, Santiago, Chile",2026-12-19,ORD-CL-202612-002604,135414,2026-12-22,Santiago
15.229.396-3,Cliente 15229396,"Calle Merced 2024, Santiago, Chile",2026-12-15,ORD-CL-202612-001884,118396,2026-12-17,San Miguel
8.998.099-5,Cliente Nuevo 8998099,"Avenida Las Condes 539, Santiago, Chile",2026-12-22,ORD-CL-202612-002898,121791,2026-12-25,Santiago
20.495.444-6,Cliente 20495444,"Calle Huérfanos 5705, Santiago, Chile",2026-12-31,ORD-CL-202612-004018,245012,2027-01-03,Santiago
7.604.506-0,Cliente Nuevo 7604506,"Calle Bandera 7395, Santiago, Chile",2026-12-14,ORD-CL-202612-001784,154579,2026-12-16,La Reina
18.266.885-0,Cliente 18266885,"Avenida Pedro De Valdivia 8568, Santiago, Chile",2026-12-06,ORD-CL-202612-000722,156403,2026-12-09,Providencia
8.140.990-3,Cliente Nuevo 8140990,"Gran Avenida José Miguel Carrera 9042, Santiago, Chile",2026-12-23,ORD-CL-202612-003006,178462,2026-12-27,San Miguel
14.283.601-1,Cliente Nuevo 14283601,"Avenida Vicuña Mackenna 1789, Santiago, Chile",2026-12-16,ORD-CL-202612-002138,116980,2026-12-19,Santiago
9.894.037-2,Cliente Nuevo 9894037,"Avenida Macul 3744, Santiago, Chile",2026-12-20,ORD-CL-202612-002665,87673,2026-12-22,Quinta Normal
9.177.486-1,Cliente 9177486,"Calle Merced 896, Santiago, Chile",2026-12-09,ORD-CL-202612-001107,200950,2026-12-11,Lo Prado
22.290.680-4,Cliente Nuevo 22290680,"Calle Estado 6774, Santiago, Chile",2026-12-19,ORD-CL-202612-002523,231424,2026-12-21,Santiago
5.098.173-6,Cliente 5098173,"Calle Arturo Prat 9979, Santiago, Chile",2026-12-25,ORD-CL-202612-003368,112399,2026-12-28,Providencia
15.841.162-9,Cliente 15841162,"Gran Avenida José Miguel Carrera 9520, Santiago, Chile",2026-12-24,ORD-CL-202612-003173,61211,2026-12-26,Independencia
21.430.599-5,Cliente 21430599,"Calle Teatinos 813, Santiago, Chile",2026-12-15,ORD-CL-202612-001981,174964,2026-12-16,La Florida
6.510.437-1,Cliente 6510437,"Calle Bandera 1508, Santiago, Chile",2026-12-25,ORD-CL-202612-003290,203234,2026-12-28,Independencia
15.998.202-2,Cliente Nuevo 15998202,"Calle Monjitas 6010, Santiago, Chile",2026-12-14,ORD-CL-202612-001785,263111,2026-12-16,Puente Alto
9.180.885-9,Cliente Nuevo 9180885,"Avenida Kennedy 6061, Santiago, Chile",2026-12-23,ORD-CL-202612-002995,162901,2026-12-25,Santiago
19.068.261-9,Cliente 19068261,"Calle Estado 4684, Santiago, Chile",2026-12-19,ORD-CL-202612-002427,186474,2026-12-21,Puente Alto
21.810.028-6,Cliente Nuevo 21810028,"Calle Santo Domingo 7546, Santiago, Chile",2026-12-09,ORD-CL-202612-001100,102494,2026-12-14,La Florida
9.214.681-8,Cliente Nuevo 9214681,"Calle Amunátegui 4416, Santiago, Chile",2026-12-11,ORD-CL-202612-001321,192995,2026-12-14,Las Condes
15.087.591-8,Cliente 15087591,"Avenida Recoleta 9981, Santiago, Chile",2026-12-08,ORD-CL-202612-001006,177160,2026-12-09,Santiago
9.979.417-9,Cliente 9979417,"Avenida Pajaritos 4330, Santiago, Chile",2026-12-03,ORD-CL-202612-000355,92803,2026-12-06,Santiago
19.431.847-1,Cliente 19431847,"Avenida Pajaritos 3461, Santiago, Chile",2026-12-10,ORD-CL-202612-001143,160203,2026-12-13,Vitacura
7.197.560-5,Cliente 7197560,"Calle Amunátegui 4767, Santiago, Chile",2026-12-14,ORD-CL-202612-001847,201769,2026-12-18,Santiago
20.328.731-5,Cliente Nuevo 20328731,"Avenida Pajaritos 9996, Santiago, Chile",2026-12-08,ORD-CL-202612-000999,157146,2026-12-10,Las Condes
11.331.335-0,Cliente 11331335,"Avenida Vitacura 5004, Santiago, Chile",2026-12-23,ORD-CL-202612-003074,95617,2026-12-25,San Miguel
18.190.145-8,Cliente Nuevo 18190145,"Avenida Matta 7432, Santiago, Chile",2026-12-26,ORD-CL-202612-003443,243736,2026-12-30,Peñalolén
11.302.609-1,Cliente Nuevo 11302609,"Avenida Departamental 889, Santiago, Chile",2026-12-18,ORD-CL-202612-002335,165324,2026-12-20,Vitacura
5.770.009-3,Cliente Nuevo 5770009,"Gran Avenida José Miguel Carrera 152, Santiago, Chile",2026-12-19,ORD-CL-202612-002500,139817,2026-12-21,Lo Prado
6.867.598-6,Cliente 6867598,"Gran Avenida José Miguel Carrera 2236, Santiago, Chile",2026-12-21,ORD-CL-202612-002737,176290,2026-12-24,Providencia
14.862.014-2,Cliente Nuevo 14862014,"Calle Bandera 1777, Santiago, Chile",2026-12-25,ORD-CL-202612-003322,288728,2026-12-27,Vitacura
15.861.894-2,Cliente 15861894,"Avenida Vitacura 4145, Santiago, Chile",2026-12-11,ORD-CL-202612-001378,122832,2026-12-15,Puente Alto
6.505.448-5,Cliente 6505448,"Avenida La Florida 3026, Santiago, Chile",2026-12-01,ORD-CL-202612-000118,43659,2026-12-03,Santiago
22.576.576-6,Cliente 22576576,"Avenida Grecia 1144, Santiago, Chile",2026-12-26,ORD-CL-202612-003468,215545,2026-12-29,Quinta Normal
14.449.066-2,Cliente 14449066,"Calle Santo Domingo 9845, Santiago, Chile",2026-12-11,ORD-CL-202612-001332,236051,2026-12-13,Lo Prado
21.609.589-4,Cliente 21609589,"Avenida Tobalaba 4667, Santiago, Chile",2026-12-25,ORD-CL-202612-003332,151892,2026-12-27,Santiago
17.117.379-4,Cliente Nuevo 17117379,"Calle Santo Domingo 483, Santiago, Chile",2026-12-15,ORD-CL-202612-001998,103150,2026-12-17,San Miguel
20.274.770-8,Cliente 20274770,"Calle Morandé 9393, Santiago, Chile",2026-12-07,ORD-CL-202612-000869,147075,2026-12-08,Santiago
17.384.703-9,Cliente 17384703,"Avenida Independencia 8976, Santiago, Chile",2026-12-12,ORD-CL-202612-001454,78250,2026-12-15,Estación Central
14.572.874-7,Cliente Nuevo 14572874,"Calle Estado 3894, Santiago, Chile",2026-12-09,ORD-CL-202612-001059,116097,2026-12-11,Providencia
14.595.198-5,Cliente Nuevo 14595198,"Avenida Irarrázaval 2601, Santiago, Chile",2026-12-11,ORD-CL-202612-001395,153281,2026-12-14,La Florida
13.197.815-4,Cliente Nuevo 13197815,"Calle San Antonio 302, Santiago, Chile",2026-12-10,ORD-CL-202612-001146,237982,2026-12-13,Independencia
6.435.456-8,Cliente 6435456,"Avenida Macul 6737, Santiago, Chile",2026-12-19,ORD-CL-202612-002442,280731,2026-12-21,Recoleta
12.627.284-5,Cliente 12627284,"Avenida Recoleta 8980, Santiago, Chile",2026-12-27,ORD-CL-202612-003628,80663,2026-12-30,Recoleta
10.569.358-9,Cliente Nuevo 10569358,"Avenida Apoquindo 595, Santiago, Chile",2026-12-10,ORD-CL-202612-001132,160859,2026-12-12,Santiago
20.441.515-9,Cliente Nuevo 20441515,"Calle Arturo Prat 1187, Santiago, Chile",2026-12-29,ORD-CL-202612-003833,312971,2027-01-02,Santiago
7.133.217-9,Cliente Nuevo 7133217,"Avenida Departamental 4795, Santiago, Chile",2026-12-01,ORD-CL-202612-000042,74718,2026-12-02,Quinta Normal
5.043.964-9,Cliente Nuevo 5043964,"Avenida Santa Rosa 2639, Santiago, Chile",2026-12-16,ORD-CL-202612-002117,109932,2026-12-18,Lo Prado
11.850.979-9,Cliente 11850979,"Avenida Tobalaba 7248, Santiago, Chile",2026-12-06,ORD-CL-202612-000783,252920,2026-12-10,Providencia
21.208.203-8,Cliente Nuevo 21208203,"Avenida La Florida 476, Santiago, Chile",2026-12-30,ORD-CL-202612-003989,76698,2027-01-01,Lo Prado
10.448.640-4,Cliente 10448640,"Avenida Departamental 7403, Santiago, Chile",2026-12-08,ORD-CL-202612-000989,47444,2026-12-10,Recoleta
17.604.610-9,Cliente Nuevo 17604610,"Gran Avenida José Miguel Carrera 9698, Santiago, Chile",2026-12-22,ORD-CL-202612-002950,292162,2026-12-25,Lo Prado
12.417.413-1,Cliente Nuevo 12417413,"Avenida Tobalaba 1937, Santiago, Chile",2026-12-27,ORD-CL-202612-003655,223437,2026-12-28,Recoleta
15.236.104-9,Cliente 15236104,"Calle Teatinos 975, Santiago, Chile",2026-12-28,ORD-CL-202612-003710,238077,2026-12-31,San Miguel
19.437.090-9,Cliente Nuevo 19437090,"Avenida Apoquindo 1470, Santiago, Chile",2026-12-17,ORD-CL-202612-002275,41136,2026-12-20,Santiago
5.354.938-9,Cliente 5354938,"Calle Teatinos 2846, Santiago, Chile",2026-12-23,ORD-CL-202612-003106,195652,2026-12-27,Peñalolén
15.332.023-4,Cliente 15332023,"Calle Catedral 6241, Santiago, Chile",2026-12-08,ORD-CL-202612-000985,115381,2026-12-11,San Miguel
13.012.372-4,Cliente Nuevo 13012372,"Calle Catedral 6951, Santiago, Chile",2026-12-24,ORD-CL-202612-003264,173304,2026-12-28,Peñalolén
7.941.218-7,Cliente Nuevo 7941218,"Calle Arturo Prat 2074, Santiago, Chile",2026-12-15,ORD-CL-202612-001951,180473,2026-12-17,Santiago
21.635.241-5,Cliente 21635241,"Avenida Irarrázaval 1390, Santiago, Chile",2026-12-20,ORD-CL-202612-002646,99692,2026-12-23,Santiago
18.535.055-4,Cliente 18535055,"Avenida Providencia 8811, Santiago, Chile",2026-12-22,ORD-CL-202612-002916,332495,2026-12-24,Santiago
9.266.724-0,Cliente 9266724,"Avenida Apoquindo 868, Santiago, Chile",2026-12-15,ORD-CL-202612-002011,98965,2026-12-17,Lo Prado
9.165.449-2,Cliente Nuevo 9165449,"Calle Monjitas 5755, Santiago, Chile",2026-12-14,ORD-CL-202612-001836,297863,2026-12-17,Santiago
21.219.636-4,Cliente 21219636,"Avenida Pajaritos 3626, Santiago, Chile",2026-12-01,ORD-CL-202612-000071,88539,2026-12-03,Estación Central
22.428.951-5,Cliente 22428951,"Avenida Matta 2839, Santiago, Chile",2026-12-03,ORD-CL-202612-000382,277111,2026-12-05,Recoleta
21.455.475-7,Cliente Nuevo 21455475,"Calle Teatinos 7534, Santiago, Chile",2026-12-10,ORD-CL-202612-001206,84396,2026-12-13,Recoleta
21.841.892-1,Cliente 21841892,"Avenida Kennedy 9846, Santiago, Chile",2026-12-08,ORD-CL-202612-000908,47384,2026-12-10,La Reina
13.689.284-3,Cliente 13689284,"Calle San Diego 2653, Santiago, Chile",2026-12-25,ORD-CL-202612-003350,244217,2026-12-26,Vitacura
13.752.238-8,Cliente 13752238,"Calle Estado 9631, Santiago, Chile",2026-12-22,ORD-CL-202612-002834,124951,2026-12-24,Santiago
14.772.588-5,Cliente Nuevo 14772588,"Avenida Departamental 5011, Santiago, Chile",2026-12-08,ORD-CL-202612-000997,158723,2026-12-11,Independencia
11.304.512-5,Cliente 11304512,"Avenida Recoleta 5362, Santiago, Chile",2026-12-10,ORD-CL-202612-001255,119837,2026-12-13,Peñalolén
11.283.715-2,Cliente Nuevo 11283715,"Avenida Grecia 6574, Santiago, Chile",2026-12-26,ORD-CL-202612-003497,101902,2026-12-28,Lo Prado
8.393.348-0,Cliente Nuevo 8393348,"Avenida Macul 7869, Santiago, Chile",2026-12-18,ORD-CL-202612-002383,229513,2026-12-19,Las Condes
21.490.421-3,Cliente 21490421,"Calle Amunátegui 3426, Santiago, Chile",2026-12-12,ORD-CL-202612-001512,149925,2026-12-16,La Reina
15.905.203-0,Cliente 15905203,"Calle Arturo Prat 8089, Santiago, Chile",2026-12-26,ORD-CL-202612-003506,89102,2026-12-28,Las Condes
5.368.866-0,Cliente Nuevo 5368866,"Avenida Pedro De Valdivia 9478, Santiago, Chile",2026-12-17,ORD-CL-202612-002268,321998,2026-12-19,Puente Alto
9.680.586-0,Cliente 9680586,"Calle Huérfanos 8101, Santiago, Chile",2026-12-16,ORD-CL-202612-002175,251617,2026-12-19,San Miguel
19.119.546-0,Cliente 19119546,"Calle Catedral 1418, Santiago, Chile",2026-12-11,ORD-CL-202612-001409,102331,2026-12-13,Santiago
18.545.552-1,Cliente 18545552,"Avenida La Florida 6651, Santiago, Chile",2026-12-14,ORD-CL-202612-001743,70313,2026-12-16,Santiago
16.029.558-0,Cliente Nuevo 16029558,"Avenida Matta 5475, Santiago, Chile",2026-12-23,ORD-CL-202612-003056,336536,2026-12-25,La Florida
14.065.283-2,Cliente 14065283,"Avenida Macul 9885, Santiago, Chile",2026-12-29,ORD-CL-202612-003868,179991,2026-12-31,Quinta Normal
9.969.180-0,Cliente Nuevo 9969180,"Calle San Diego 6271, Santiago, Chile",2026-12-11,ORD-CL-202612-001355,306169,2026-12-14,La Reina
9.773.714-3,Cliente Nuevo 9773714,"Avenida Matta 6450, Santiago, Chile",2026-12-12,ORD-CL-202612-001442,170228,2026-12-15,Recoleta
